[2025-02-14 15:10:08] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- /Users/thida/ftp/gradle-project-demo/demo
[2025-02-14 15:10:08] Log file was started late.
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/test...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/test/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/test/java/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/test/java/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/main...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/main/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/main/java/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app/src/main/java/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/.idea...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/headers...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/headers/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/headers/java/test...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/headers/java/main...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/annotationProcessor...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/annotationProcessor/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/annotationProcessor/java/test...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/generated/sources/annotationProcessor/java/main...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes/java/test...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes/java/test/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes/java/test/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes/java/main...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes/java/main/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/classes/java/main/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/tmp...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/tmp/compileJava...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/build/tmp/compileTestJava...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/test...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/test/resources...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/test/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/test/java/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/test/java/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/main...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/main/resources...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/main/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/main/java/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/app/src/main/java/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/gradle...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/gradle/wrapper...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.github...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.github/workflows...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/vcs-1...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/buildOutputCleanup...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/ad0a0eaf-e64d-499a-a09e-20e22f983a43...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/1e3280f0-5892-401f-8d90-3cec53e3fb04...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/b2b3687c-dc01-4415-998a-f96172a97134...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/2cr1x7qrn3z7bv1sz2dvorm7g...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/24254723-09b4-4d12-9ff8-638f4ae2ab71...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/83537c07-cc7f-43b6-8d69-f85a95784417...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/33b6616e-3f91-4e49-9ebc-a31a9365887b...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/1a871f67-825e-4c71-8a27-4f15fa1c13f6...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/dc83aa6f-86e1-44fb-bec1-0074810c139e...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/a33057cc-8e8d-4651-8e5f-4bbd66489513...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/24f49839-e2f9-42e2-93b0-8f003e6fa0f8...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/3ty46om4cx8otu64kj1as3lds...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/36f1fdcb-bb4b-4dd7-9511-0ad5aaa7e835...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/30ee7e93-c010-4dd7-b77d-972c406c7177...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/816ffedb-a1b0-4876-b290-57122c63b91d...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/027fb3b3-5801-4529-99cd-d3b5bc7ec532...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/6xvgpqqbfh5llchg6ri3chks8...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/88ea87a2-2343-49d1-be13-87d919e3bdb1...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/73ln7v04vbtnla6zhrvk56vqr...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/158146f4-9597-4998-8495-754e4c2065d1...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/7df29d72-88fe-4f61-b621-109daf49b827...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/ba2ce13c-54a6-4164-9756-8722db8c2041...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/configuration-cache/fe5a4488-1764-4254-ac98-895565c2f28c...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/8.12.1...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/8.12.1/expanded...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/8.12.1/executionHistory...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/8.12.1/fileChanges...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/8.12.1/checksums...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/8.12.1/vcsMetadata...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.gradle/8.12.1/fileHashes...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/problems...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/bdyvpecpjkozf6i9xw9jl992i...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/bdyvpecpjkozf6i9xw9jl992i/3j2nilehc1i6ii4e2auk9gha...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/bdyvpecpjkozf6i9xw9jl992i/8zfbucapxuj5w4hrm1qsu96sj...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/2cr1x7qrn3z7bv1sz2dvorm7g...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/2cr1x7qrn3z7bv1sz2dvorm7g/ea40deqxq1uvayweuotmzqtfl...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/2cr1x7qrn3z7bv1sz2dvorm7g/8qtjsn782nsczqt4uu3ap06pp...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/2cr1x7qrn3z7bv1sz2dvorm7g/53i1pm0ifdt8xh93pnlssb543...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/3ty46om4cx8otu64kj1as3lds...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/3ty46om4cx8otu64kj1as3lds/3zwymegqsnypqqk0wmqugo1q8...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/3ty46om4cx8otu64kj1as3lds/5cbxwmens4ydirpywcqku7hl5...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/73ln7v04vbtnla6zhrvk56vqr...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/73ln7v04vbtnla6zhrvk56vqr/d0nvomb1c7u6ghksbtp82qbk3...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/73ln7v04vbtnla6zhrvk56vqr/8k9wa5m39ghoc6x5dy6qfqi29...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/73ln7v04vbtnla6zhrvk56vqr/22e3sk97h6cxkzfpes7b9epq6...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/73ln7v04vbtnla6zhrvk56vqr/2rpzmynutzi0tau76x0lq4n7w...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/73ln7v04vbtnla6zhrvk56vqr/dkltriavgf9b8f3b1ss2osep4...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/build/reports/configuration-cache/73ln7v04vbtnla6zhrvk56vqr/91f17odcdiyd8p9l93qw6hjpi...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/codeql-custom-queries-java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/3e...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/04...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/51...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/9d...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/02...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/a4...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/a3...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/b4...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/a5...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/d1...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/f3...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/ee...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/c8...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/4e...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/27...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/4b...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/pack...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/7c...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/28...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/21...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/2f...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/38...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/36...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/5c...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/info...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/3a...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/.git/objects/01...
